Unnamed: 0,Name,Location,Year,Kilometers_Driven,Owner_Type,Mileage,Engine,Power,Seats,New_Price,Price,Fuel_Type_Electric,Fuel_Type_Petrol,Transmission_Manual,Car_Age,Price_per_km
4631,Ford Fiesta 1.6 ZXi Duratec,Pune,2010,85000,First,15.3,1596.0,101.0,5.0,11.48,1.46,False,True,True,14,1.7176470588235293e-05
4632,Hyundai Verna SX CRDi AT,Pune,2012,83000,First,19.08,1582.0,126.32,5.0,11.48,6.0,False,False,False,12,7.228915662650602e-05
4633,Renault KWID 1.0 RXT Optional,Jaipur,2016,26000,First,21.7,999.0,67.0,5.0,4.78,3.0,False,True,True,8,0.00011538461538461538
4634,Tata Indica Vista Quadrajet 90 ZX Plus,Delhi,2012,27000,First,22.3,1248.0,88.8,5.0,11.48,3.5,False,False,True,12,0.00012962962962962963
4635,Hyundai i20 Active 1.4 SX,Kochi,2018,37746,First,21.19,1396.0,88.73,5.0,11.48,7.59,False,False,True,6,0.00020108090923541566
4636,Maruti SX4 Zxi BSIII,Mumbai,2009,63274,Second,15.0,1586.0,104.68,5.0,11.48,1.99,False,True,True,15,3.1450516799949425e-05
4637,Renault KWID RXT,Hyderabad,2016,25000,First,25.17,799.0,53.3,5.0,11.48,3.8,False,True,True,8,0.00015199999999999998
4638,Mahindra Xylo E4 ABS BS III,Bangalore,2013,197000,First,11.68,2498.0,112.0,7.0,11.48,4.0,False,False,True,11,2.030456852791878e-05
4639,Hyundai EON D Lite Plus,Bangalore,2013,45010,Second,21.1,814.0,55.2,5.0,11.48,2.95,False,True,True,11,6.554099089091313e-05
4640,Honda Amaze VX i-DTEC,Delhi,2013,75348,First,25.8,1498.0,98.6,5.0,11.48,3.75,False,False,True,11,4.9769071508201945e-05
4641,Volkswagen Polo Diesel Highline 1.2L,Kolkata,2010,90110,First,22.07,1199.0,73.9,5.0,11.48,2.5,False,False,True,14,2.7743868605038287e-05
4642,Honda City 1.5 V MT,Pune,2011,102013,First,17.0,1497.0,118.0,5.0,11.48,3.75,False,True,True,13,3.676002078166508e-05
4643,Toyota Fortuner 4x2 AT,Pune,2015,36000,First,12.55,2982.0,168.5,7.0,11.48,22.0,False,False,False,9,0.0006111111111111111
4644,Honda Amaze E i-Vtech,Kochi,2017,37578,First,18.0,1198.0,86.7,5.0,11.48,6.14,False,True,True,7,0.00016339347490552982
4645,BMW 1 Series 118d Base,Pune,2015,46001,First,20.58,1995.0,143.0,5.0,11.48,16.0,False,False,False,9,0.00034781852568422424
4646,Maruti Celerio VXI AT,Hyderabad,2014,46559,First,23.1,998.0,67.04,5.0,11.48,3.75,False,True,False,10,8.054296698812259e-05
4647,Toyota Innova 2.5 GX (Diesel) 8 Seater,Mumbai,2015,48000,First,12.99,2494.0,100.6,8.0,11.48,11.75,False,False,True,9,0.00024479166666666665
4648,Jaguar XF 2.2 Litre Luxury,Pune,2013,46000,Second,16.36,2179.0,187.7,5.0,11.48,24.0,False,False,False,11,0.0005217391304347826
4649,Honda WRV i-VTEC VX,Hyderabad,2017,15000,First,17.5,1199.0,88.7,5.0,10.83,8.9,False,True,True,7,0.0005933333333333334
4650,BMW X1 sDrive20d,Chennai,2012,85000,Third,17.05,1995.0,184.0,5.0,11.48,10.0,False,False,False,12,0.00011764705882352942
4651,Skoda Rapid 1.6 MPI AT Elegance,Mumbai,2014,32000,First,14.3,1598.0,103.5,5.0,11.48,5.55,False,True,False,10,0.0001734375
4652,Volkswagen Vento 1.6 Comfortline,Kochi,2012,60818,First,16.09,1598.0,103.5,5.0,11.05,3.59,False,True,True,12,5.9028577066000194e-05
4653,Ford EcoSport 1.5 TDCi Trend Plus BE,Coimbatore,2019,35188,First,22.77,1498.0,98.59,5.0,11.48,11.13,False,False,True,5,0.00031630101170853703
4654,Mahindra XUV500 W6 2WD,Jaipur,2012,110000,First,15.1,2179.0,140.0,7.0,11.48,7.2,False,False,True,12,6.545454545454545e-05
4655,Ford Fiesta Classic 1.4 Duratorq LXI,Mumbai,2014,61000,First,18.6,1388.0,67.0,5.0,11.48,2.98,False,False,True,10,4.885245901639344e-05
4656,Hyundai Santro Xing GLS,Pune,2010,75000,Second,17.92,1086.0,62.1,5.0,11.48,1.7,False,True,True,14,2.2666666666666668e-05
4657,Mercedes-Benz GL-Class 2007 2012 350 CDI Luxury,Delhi,2015,55000,First,12.0,2987.0,224.0,7.0,11.48,52.0,False,False,False,9,0.0009454545454545454
4658,Maruti Alto LXi BSII,Pune,2003,69966,First,19.7,796.0,46.3,5.0,11.48,0.95,False,True,True,21,1.3578023611468427e-05
4659,Honda City i VTEC VX Option,Mumbai,2016,42000,First,17.8,1497.0,117.3,5.0,11.48,9.25,False,True,True,8,0.00022023809523809523
4660,Hyundai Santa Fe 2WD AT,Bangalore,2014,48000,First,13.01,2199.0,194.3,7.0,11.48,16.25,False,False,False,10,0.0003385416666666667
4661,Mercedes-Benz GLA Class 200 CDI SPORT,Kolkata,2015,35000,First,17.9,2143.0,136.0,5.0,11.48,20.99,False,False,False,9,0.0005997142857142857
4662,Toyota Innova 2.5 G4 Diesel 8-seater,Chennai,2005,128000,Second,12.8,2494.0,102.0,8.0,11.48,4.25,False,False,True,19,3.3203125e-05
4663,BMW 3 Series 320d Sedan,Bangalore,2008,78000,Second,16.07,1995.0,181.0,5.0,11.48,7.2,False,False,False,16,9.230769230769232e-05
4664,Maruti Swift ZXI,Hyderabad,2011,53080,First,18.6,1197.0,85.8,5.0,11.48,4.4,False,True,True,13,8.289374529012811e-05
4665,Volkswagen Vento Petrol Highline,Pune,2011,66000,Second,15.04,1598.0,103.6,5.0,11.48,4.25,False,True,True,13,6.439393939393939e-05
4666,Maruti Ertiga VXI,Ahmedabad,2012,25000,First,16.02,1373.0,93.7,7.0,11.48,5.35,False,True,True,12,0.000214
4667,Hyundai Grand i10 AT Asta,Coimbatore,2016,36139,Second,18.9,1197.0,82.0,5.0,11.48,6.3,False,True,False,8,0.0001743269044522538
4668,Hyundai Creta 1.6 CRDi SX,Delhi,2017,44000,First,19.67,1582.0,126.2,5.0,11.48,12.5,False,False,True,7,0.0002840909090909091
4669,Audi A6 3.0 TDI quattro,Ahmedabad,2008,50000,Second,16.77,2967.0,241.38,5.0,11.48,7.5,False,False,False,16,0.00015
4670,Mahindra XUV500 W8 1.99 mHawk,Delhi,2016,81177,First,16.0,1997.0,140.0,7.0,11.48,11.25,False,False,True,8,0.0001385860526996563
4671,Ford EcoSport 1.5 Ti VCT AT Titanium BE,Mumbai,2016,26000,First,16.05,1499.0,110.4,5.0,11.48,7.65,False,True,False,8,0.00029423076923076923
4672,Hyundai Xcent 1.1 CRDi Base,Mumbai,2016,100000,First,24.4,1120.0,71.0,5.0,11.48,4.5,False,False,True,8,4.5e-05
4673,Volkswagen Vento 1.5 TDI Comfortline AT,Hyderabad,2014,75000,First,21.21,1498.0,103.2,5.0,11.48,7.5,False,False,False,10,0.0001
4674,Mercedes-Benz S-Class 280 AT,Kochi,2004,119859,First,13.0,2987.0,210.0,5.0,11.48,7.1,False,True,False,20,5.923626928307427e-05
4675,Hyundai i10 Magna,Mumbai,2010,55980,First,20.36,1197.0,78.9,5.0,11.48,2.25,False,True,True,14,4.019292604501608e-05
4676,Audi A4 35 TDI Technology Edition,Hyderabad,2015,30000,First,17.11,1968.0,174.33,5.0,11.48,27.0,False,False,False,9,0.0009
4677,Hyundai i20 Sportz 1.4 CRDi,Pune,2012,49700,Second,21.9,1396.0,88.76,5.0,11.48,4.18,False,False,True,12,8.410462776659959e-05
4678,Hyundai Verna 1.4 EX,Chennai,2013,79000,First,23.5,1396.0,88.7,5.0,11.48,6.5,False,False,True,11,8.227848101265823e-05
4679,Honda City 1.5 V MT,Delhi,2010,65100,First,17.0,1497.0,118.0,5.0,11.48,3.15,False,True,True,14,4.838709677419355e-05
4680,Maruti Ertiga VDI,Pune,2016,54161,First,25.47,1248.0,88.5,7.0,11.27,7.64,False,False,True,8,0.000141060910987611
4681,Maruti Alto LXi BSII,Hyderabad,2011,28619,First,19.7,796.0,46.3,5.0,11.48,2.4,False,True,True,13,8.386037247982109e-05
4682,Maruti Wagon R AMT VXI,Mumbai,2016,9000,First,20.51,998.0,67.0,5.0,11.48,4.25,False,True,False,8,0.00047222222222222224
4683,Hyundai Verna 1.6 CRDi AT SX,Kochi,2016,42876,First,19.08,1582.0,126.2,5.0,11.48,9.31,False,False,False,8,0.00021713779270454334
4684,Maruti Alto LXi BSIII,Bangalore,2011,64000,First,19.7,796.0,46.3,5.0,11.48,2.39,False,True,True,13,3.734375e-05
4685,Volkswagen Vento 1.6 Comfortline,Kochi,2018,20488,Second,16.09,1598.0,103.5,5.0,11.48,7.64,False,True,True,6,0.0003729012104646622
4686,Maruti Baleno Zeta 1.2,Delhi,2016,21000,First,21.4,1197.0,83.1,5.0,11.48,6.21,False,True,True,8,0.0002957142857142857
4687,Land Rover Freelander 2 TD4 SE,Jaipur,2012,119203,First,0.0,2179.0,115.0,5.0,11.48,16.5,False,False,False,12,0.00013841933508384856
4688,Honda CR-V 2.0L 2WD AT,Kochi,2011,55987,First,13.7,1997.0,153.86,5.0,11.48,8.22,False,True,False,13,0.00014681979745298016
4689,Toyota Fortuner 2.8 2WD MT,Coimbatore,2017,72668,First,14.24,2755.0,174.5,7.0,37.17,28.85,False,False,True,7,0.000397011064017174
4690,Honda City V AT,Mumbai,2015,32000,First,15.6,1497.0,116.3,5.0,11.48,8.5,False,True,False,9,0.000265625
4691,Mercedes-Benz SLK-Class 55 AMG,Bangalore,2014,3000,Second,12.0,5461.0,421.0,2.0,11.48,90.0,False,True,False,10,0.03
4692,Honda City i-VTEC S,Mumbai,2015,10400,First,17.4,1497.0,117.3,5.0,11.48,6.51,False,True,True,9,0.0006259615384615385
4693,Maruti Swift VDI,Mumbai,2013,35000,First,22.9,1248.0,74.0,5.0,11.48,4.65,False,False,True,11,0.00013285714285714287
4694,Toyota Corolla Altis 2008-2013 1.8 VL AT,Kochi,2013,55101,First,14.53,1794.0,138.1,5.0,11.48,8.4,False,True,False,11,0.000152447324005009
4695,Toyota Etios Cross 1.4L VD,Bangalore,2014,57464,First,23.59,1364.0,67.06,5.0,9.99,5.75,False,False,True,10,0.00010006264791869692
4696,Maruti Wagon R LX,Jaipur,2006,110000,First,18.9,998.0,67.1,5.0,11.48,1.11,False,True,True,18,1.0090909090909092e-05
4697,Fiat Punto 1.2 Dynamic,Kochi,2017,17941,First,15.7,1497.0,98.6,,11.48,3.93,False,True,True,7,0.00021905133493116326
4698,Mercedes-Benz E-Class 2015-2017 E 200 CGI,Mumbai,2014,72000,First,12.0,1991.0,184.0,5.0,11.48,17.25,False,True,False,10,0.00023958333333333332
4699,Jaguar XF Aero Sport Edition,Delhi,2012,16000,First,16.36,2179.0,187.7,5.0,11.48,32.0,False,False,False,12,0.002
4700,Hyundai i20 Sportz Petrol,Kochi,2011,62020,First,17.0,1197.0,80.0,5.0,11.48,3.45,False,True,True,13,5.5627217026765565e-05
4701,Land Rover Freelander 2 SE,Pune,2014,85000,Second,12.39,2179.0,147.51,5.0,11.48,23.0,False,False,False,10,0.0002705882352941176
4702,Hyundai Elite i20 Petrol Sportz,Kochi,2018,14223,First,18.6,1197.0,81.86,5.0,11.48,7.32,False,True,True,6,0.0005146593545665471
4703,Honda Amaze S i-Vtech,Jaipur,2014,41210,First,18.0,1198.0,86.7,5.0,11.48,4.4,False,True,True,10,0.00010677020140742539
4704,Mercedes-Benz M-Class ML 350 4Matic,Bangalore,2015,20000,First,0.0,2987.0,165.0,5.0,11.48,47.35,False,False,False,9,0.0023675000000000002
4705,Maruti Alto 800 VXI,Coimbatore,2016,18043,First,22.74,796.0,47.3,5.0,11.48,4.12,False,True,True,8,0.00022834340187330267
4706,Toyota Innova Crysta 2.8 ZX AT,Chennai,2016,80000,First,11.36,2755.0,171.5,7.0,26.95,19.5,False,False,False,8,0.00024375
4707,Hyundai Grand i10 AT Asta,Hyderabad,2016,21000,First,18.9,1197.0,82.0,5.0,11.48,6.2,False,True,False,8,0.00029523809523809526
4708,BMW X3 xDrive30d M Sport,Bangalore,2016,49000,First,16.55,2993.0,258.0,5.0,11.48,45.0,False,False,False,8,0.0009183673469387755
4710,Hyundai i20 Magna,Chennai,2010,95000,Second,18.5,1197.0,80.0,5.0,11.48,2.8,False,True,True,14,2.9473684210526314e-05
4711,Hyundai Grand i10 AT Asta,Pune,2015,32000,First,18.9,1197.0,82.0,5.0,11.48,4.8,False,True,False,9,0.00015
4712,Hyundai Santro Xing XG,Pune,2003,80000,Second,17.0,1497.0,98.6,,11.48,0.9,False,True,True,21,1.125e-05
4713,Ford Fiesta 1.5 TDCi Titanium,Hyderabad,2014,122800,First,25.01,1498.0,89.75,5.0,11.48,5.65,False,False,True,10,4.6009771986970686e-05
4715,Maruti Swift Dzire VDI,Ahmedabad,2015,69000,First,26.59,1248.0,74.0,5.0,11.48,5.9,False,False,True,9,8.55072463768116e-05
4716,Toyota Etios VXD,Pune,2015,65000,Second,23.59,1364.0,67.04,5.0,11.48,5.0,False,False,True,9,7.692307692307693e-05
4717,Hyundai Xcent 1.2 Kappa Base,Ahmedabad,2015,23000,First,19.1,1197.0,82.0,5.0,11.48,4.9,False,True,True,9,0.00021304347826086957
4718,Honda Civic 2006-2010 1.8 S MT,Ahmedabad,2009,70000,First,13.5,1799.0,130.0,5.0,11.48,4.25,False,True,True,15,6.0714285714285715e-05
4719,Toyota Innova 2.5 GX (Diesel) 8 Seater,Chennai,2014,250000,First,12.99,2494.0,100.6,8.0,11.48,10.9,False,False,True,10,4.36e-05
4720,Hyundai Accent GLE,Delhi,2012,56000,First,13.2,1495.0,94.0,5.0,11.48,2.45,False,True,True,12,4.3750000000000006e-05
4721,Maruti Alto 800 LXI,Pune,2013,30000,First,22.74,796.0,47.3,5.0,11.48,2.5,False,True,True,11,8.333333333333333e-05
4722,Mercedes-Benz SL-Class SL 500,Kolkata,2010,35000,First,8.1,5461.0,387.3,2.0,11.48,29.5,False,True,False,14,0.0008428571428571428
4723,Ford Ecosport 1.5 DV5 MT Titanium Optional,Jaipur,2013,92250,Second,22.7,1498.0,89.84,5.0,11.48,5.75,False,False,True,11,6.233062330623306e-05
4724,Hyundai Xcent 1.2 VTVT E,Pune,2018,40000,First,20.14,1197.0,81.86,5.0,6.71,5.0,False,True,True,6,0.000125
4725,Skoda Rapid 1.6 MPI AT Ambition Plus,Kochi,2014,96848,First,14.3,1598.0,103.6,5.0,11.48,4.62,False,True,False,10,4.7703618040641004e-05
4726,Audi Q3 2012-2015 35 TDI Quattro Premium Plus,Delhi,2016,42000,First,15.73,1968.0,174.33,5.0,11.48,23.5,False,False,False,8,0.0005595238095238096
4727,Mahindra XUV500 W8 2WD,Kolkata,2013,55886,First,16.0,2179.0,140.0,7.0,11.48,7.25,False,False,True,11,0.00012972837562180153
4728,Hyundai Verna VTVT 1.6 SX Option,Kochi,2019,12336,First,17.0,1591.0,121.3,5.0,13.6,11.88,False,True,True,5,0.0009630350194552529
4729,Hyundai Verna Xi (Petrol),Chennai,2009,60000,Third,13.9,1599.0,103.2,5.0,11.48,2.25,False,True,True,15,3.75e-05
4730,Ford Ikon 1.6 CLXI,Pune,2003,83000,Second,14.2,1597.0,92.0,5.0,11.48,0.85,False,True,True,21,1.0240963855421687e-05
4731,Nissan Micra Active XV,Pune,2018,24000,First,19.69,1198.0,67.04,5.0,6.99,4.0,False,True,True,6,0.00016666666666666666
4732,Honda Brio VX AT,Pune,2016,32198,First,16.5,1198.0,86.8,5.0,11.48,5.1,False,True,False,8,0.0001583949313621964
4733,Toyota Innova 2.5 GX (Diesel) 7 Seater,Hyderabad,2014,92247,First,12.99,2494.0,100.6,7.0,11.48,12.5,False,False,True,10,0.0001355057617049877
4734,Volkswagen Vento 1.5 TDI Highline,Chennai,2011,121311,First,20.64,1498.0,108.5,5.0,14.32,2.9,False,False,True,13,2.390549908911805e-05
4735,Mahindra XUV500 W10 AWD,Coimbatore,2016,66296,First,16.0,2179.0,140.0,7.0,11.48,15.96,False,False,True,8,0.000240738506093882
4736,Hyundai Xcent 1.2 Kappa AT SX Option,Mumbai,2015,41000,First,16.9,1197.0,82.0,5.0,11.48,5.45,False,True,False,9,0.0001329268292682927
4737,Ford Endeavour 2.2 Trend MT 4X4,Kochi,2017,38681,First,13.5,2198.0,157.7,7.0,11.48,23.86,False,False,True,7,0.0006168403091957291
4738,Chevrolet Spark 1.0 LT,Kochi,2008,43761,First,18.0,995.0,62.0,5.0,11.48,1.75,False,True,True,16,3.9989945385160306e-05
4739,Maruti Ertiga SHVS VDI,Hyderabad,2017,17400,First,24.52,1248.0,88.5,7.0,11.48,9.75,False,False,True,7,0.0005603448275862069
4740,Honda Amaze S i-Dtech,Bangalore,2013,61510,First,25.8,1498.0,98.6,5.0,11.48,4.75,False,False,True,11,7.72232157372785e-05
4741,Honda City i VTEC S,Delhi,2014,60000,First,17.4,1497.0,117.3,5.0,11.48,6.25,False,True,True,10,0.00010416666666666667
4742,Mini Cooper Countryman D,Bangalore,2014,35165,Second,23.8,1998.0,112.0,5.0,11.48,22.0,False,False,False,10,0.0006256220673965591
4743,Toyota Corolla Altis 2008-2013 1.8 VL AT,Kochi,2016,41617,First,14.53,1794.0,138.1,5.0,11.48,14.14,False,True,False,8,0.0003397649998798568
4745,Skoda Superb Elegance 1.8 TSI AT,Delhi,2014,65000,First,13.7,1798.0,157.75,5.0,11.48,11.95,False,True,False,10,0.00018384615384615382
4746,Maruti Wagon R LXI BS IV,Delhi,2011,68000,First,18.9,998.0,67.1,5.0,11.48,2.5,False,True,True,13,3.676470588235294e-05
4747,Hyundai i10 Era 1.1,Mumbai,2013,49000,First,19.81,1086.0,68.05,5.0,11.48,2.75,False,True,True,11,5.6122448979591836e-05
4748,Tata Tiago 1.2 Revotron XT Option,Coimbatore,2019,16698,First,23.84,1199.0,84.0,5.0,6.21,5.85,False,True,True,5,0.00035034135824649654
4749,Maruti Baleno Zeta 1.2,Ahmedabad,2016,30965,First,21.4,1197.0,83.1,5.0,11.48,6.25,False,True,True,8,0.0002018407879864363
4750,Volkswagen Vento 1.6 Highline,Mumbai,2014,56058,First,15.04,1598.0,103.2,5.0,11.48,4.95,False,True,True,10,8.830140211923366e-05
4751,Hyundai Grand i10 1.2 Kappa Sportz Option,Pune,2017,15356,First,18.9,1197.0,81.86,5.0,11.48,4.75,False,True,True,7,0.00030932534514196405
4752,Ford Figo Diesel EXI,Delhi,2013,54000,First,20.0,1399.0,68.05,5.0,11.48,2.55,False,False,True,11,4.722222222222222e-05
4753,Honda Civic 2010-2013 1.8 V AT Sunroof,Pune,2011,47000,Second,13.9,1799.0,130.3,5.0,11.48,4.5,False,True,False,13,9.574468085106382e-05
4754,Maruti Alto 800 LXI,Kochi,2015,21652,First,22.74,796.0,47.3,5.0,11.48,3.01,False,True,True,9,0.00013901718086089043
4755,Land Rover Range Rover Evoque 2.0 TD4 HSE Dynamic,Hyderabad,2016,52000,First,15.68,1999.0,177.0,5.0,74.49,42.0,False,False,False,8,0.0008076923076923077
4756,Audi A6 2.7 TDI,Kolkata,2010,35010,First,12.4,2698.0,179.5,5.0,11.48,11.5,False,False,False,14,0.0003284775778349043
4757,Mercedes-Benz E-Class 280 CDI,Hyderabad,2006,76662,First,11.0,2987.0,198.5,5.0,11.48,10.99,False,False,False,18,0.00014335655213795623
4758,Honda City 1.5 V AT Exclusive,Jaipur,2009,89000,First,17.0,1497.0,118.0,5.0,11.48,3.71,False,True,False,15,4.168539325842697e-05
4759,Honda CR-V 2.4 4WD AT,Jaipur,2006,80000,Third,10.1,2354.0,152.0,5.0,11.48,2.0,False,True,False,18,2.5e-05
4760,Maruti Ciaz 1.3 Alpha,Kochi,2018,39023,First,28.09,1248.0,88.5,5.0,11.48,9.48,False,False,True,6,0.00024293365451144198
4761,Maruti Wagon R LXI,Jaipur,2004,62000,Second,18.9,998.0,67.1,5.0,11.48,1.25,False,True,True,20,2.0161290322580645e-05
4762,Hyundai Creta 1.6 CRDi SX Option,Jaipur,2015,78046,First,19.67,1582.0,126.2,5.0,11.48,10.9,False,False,True,9,0.000139661225431156
4763,Maruti Ciaz VDi Plus SHVS,Kolkata,2015,34400,First,28.09,1248.0,88.5,5.0,11.48,5.5,False,False,True,9,0.00015988372093023255
4764,Hyundai EON D Lite Plus,Coimbatore,2016,64624,First,21.1,814.0,55.2,5.0,11.48,3.71,False,True,True,8,5.740901213171577e-05
4765,Maruti Ertiga VXI,Mumbai,2014,69192,First,16.02,1373.0,93.7,7.0,11.48,6.25,False,True,True,10,9.032836166030754e-05
4766,Volkswagen Vento Diesel Highline,Chennai,2012,55000,First,20.54,1598.0,103.6,5.0,11.48,4.9,False,False,True,12,8.90909090909091e-05
4767,Honda City 1.5 GXI,Mumbai,2005,81000,Second,12.8,1493.0,100.0,5.0,11.48,1.1,False,True,True,19,1.3580246913580248e-05
4768,Volkswagen Polo Petrol Trendline 1.2L,Kochi,2016,36733,First,16.47,1198.0,73.9,5.0,11.48,4.72,False,True,True,8,0.0001284948139275311
4770,Mercedes-Benz GLA Class 200 CDI,Mumbai,2016,43022,First,17.9,2143.0,136.0,5.0,11.48,24.85,False,False,False,8,0.0005776114546046209
4771,Hyundai Santa Fe 4X2,Jaipur,2013,74000,First,14.66,2199.0,194.3,7.0,11.48,12.25,False,False,True,11,0.00016554054054054054
4772,Maruti Swift VDI,Kolkata,2014,47000,First,22.9,1248.0,74.0,5.0,11.48,3.9,False,False,True,10,8.297872340425531e-05
4773,Hyundai Elite i20 Sportz Plus,Kochi,2017,37460,First,18.6,1197.0,81.86,5.0,8.03,6.28,False,True,True,7,0.00016764548852108918
4774,Mahindra Xylo E8 BS IV,Mumbai,2011,130000,First,14.0,2498.0,112.0,8.0,11.48,2.75,False,False,True,13,2.1153846153846154e-05
4775,Hyundai Grand i10 Asta Option,Coimbatore,2017,31576,First,18.9,1197.0,82.0,5.0,11.48,7.85,False,True,True,7,0.0002486065366100836
4776,Volkswagen Vento Petrol Highline,Mumbai,2011,66000,First,15.04,1598.0,103.6,5.0,11.48,2.95,False,True,True,13,4.46969696969697e-05
4777,Honda Accord 2.4 A/T,Mumbai,2008,79000,Second,11.7,2354.0,177.6,5.0,11.48,4.85,False,True,False,16,6.139240506329113e-05
4778,Mercedes-Benz S-Class S 350 d,Bangalore,2011,47140,Second,13.5,2925.0,281.61,5.0,1.71,30.0,False,False,False,13,0.0006364022061943148
4779,Mercedes-Benz B Class B200 CDI,Bangalore,2016,36610,First,15.0,2143.0,107.3,5.0,11.48,19.9,False,False,False,8,0.0005435673313302376
4780,Hyundai Creta 1.6 SX Option Diesel,Bangalore,2016,93000,First,20.5,1582.0,126.2,5.0,19.18,10.8,False,False,True,8,0.00011612903225806452
4781,Maruti Alto LXI,Hyderabad,2007,52195,First,19.7,796.0,46.3,5.0,11.48,1.75,False,True,True,17,3.3528115719896544e-05
4782,Audi A3 35 TDI Premium,Mumbai,2016,20003,First,20.38,1968.0,143.0,5.0,11.48,19.25,False,False,False,8,0.000962355646653002
4783,Renault Duster 85PS Diesel RxL,Delhi,2013,66314,First,19.87,1461.0,83.8,5.0,11.48,5.5,False,False,True,11,8.293874596616099e-05
4784,Ford Fiesta 1.4 ZXi TDCi ABS,Chennai,2009,76000,First,17.8,1399.0,68.0,5.0,11.48,2.75,False,False,True,15,3.618421052631579e-05
4785,Hyundai Creta 1.6 SX Plus Diesel,Bangalore,2015,29000,First,19.67,1582.0,126.2,5.0,11.48,13.0,False,False,True,9,0.0004482758620689655
4786,Ford Figo Diesel ZXI,Mumbai,2011,30000,First,20.0,1399.0,68.0,5.0,11.48,3.2,False,False,True,13,0.00010666666666666667
4787,Volkswagen Polo Petrol Highline 1.6L,Coimbatore,2013,56526,First,15.26,1598.0,103.5,5.0,11.48,5.84,False,True,True,11,0.000103315288539787
4788,Volvo V40 D3 R Design,Hyderabad,2015,38000,Second,16.8,1969.0,150.0,5.0,37.9,24.0,False,False,False,9,0.0006315789473684211
4789,Hyundai Verna SX CRDi AT,Chennai,2012,41000,First,19.08,1582.0,126.32,5.0,11.48,6.25,False,False,False,12,0.0001524390243902439
4790,BMW 7 Series 2007-2012 730Ld,Hyderabad,2009,53000,First,14.49,2993.0,258.0,5.0,11.48,36.0,False,False,False,15,0.000679245283018868
4791,Mitsubishi Lancer GLXD,Chennai,2003,125000,Third,14.8,1998.0,68.0,5.0,11.48,3.0,False,False,True,21,2.4e-05
4792,Toyota Fortuner 3.0 Diesel,Chennai,2010,242000,First,11.5,2982.0,171.0,7.0,11.48,11.0,False,False,True,14,4.545454545454545e-05
4793,Maruti Ciaz VDi Plus,Chennai,2015,90000,First,26.21,1248.0,88.5,5.0,11.48,6.5,False,False,True,9,7.222222222222222e-05
4794,Maruti Vitara Brezza VDi Option,Hyderabad,2018,11000,First,24.3,1248.0,88.5,5.0,11.48,9.4,False,False,True,6,0.0008545454545454546
4795,BMW 3 Series Luxury Line,Kochi,2018,21936,First,21.76,1995.0,190.0,5.0,58.67,37.92,False,False,False,6,0.0017286652078774619
4796,Volkswagen Vento Petrol Highline AT,Pune,2013,41000,First,14.4,1598.0,103.6,5.0,11.48,5.25,False,True,False,11,0.00012804878048780488
4797,Hyundai i20 1.2 Asta,Chennai,2011,47000,First,17.0,1197.0,80.0,5.0,11.48,4.5,False,True,True,13,9.574468085106382e-05
4798,BMW X5 3.0d,Chennai,2009,110000,First,11.0,2993.0,235.0,5.0,11.48,18.0,False,False,False,15,0.00016363636363636363
4799,Hyundai Xcent 1.2 Kappa S,Coimbatore,2015,45960,First,19.1,1197.0,82.0,5.0,11.48,5.56,False,True,True,9,0.00012097476066144473
4800,Mercedes-Benz E-Class 2009-2013 E250 CDI Blue Efficiency,Bangalore,2013,48000,First,14.21,2143.0,203.0,5.0,11.48,22.0,False,False,False,11,0.0004583333333333333
